Icd,Label,Asterisk,AffectedByInterval,AffectedByStatus,NationalExtension,ActionVar,YearStart,YearEnd,DateIn,UserIn,DateOut,UserOut,Comments
"X10","Contact with hot drinks, food, fats and cooking oils",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"X11","Contact with hot tap-water",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"X12","Contact with other hot fluids",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"X13","Contact with steam and hot vapours",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"X14","Contact with hot air and gases",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"X15","Contact with hot household appliances",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"X46","Accidental poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"X470","Accidental poisoning by and exposure to carbon monoxide from combustion engine exhaust",0,0,0,0,,2019,9999,"2018-04-12 00:00:00","Iris Institute",,,
"X471","Accidental poisoning by and exposure to carbon monoxide from utility gas",0,0,0,0,,2019,9999,"2018-04-12 00:00:00","Iris Institute",,,
"X472","Accidental poisoning by and exposure to carbon monoxide from other domestic fuels",0,0,0,0,,2019,9999,"2018-04-12 00:00:00","Iris Institute",,,
"X473","Accidental poisoning by and exposure to carbon monoxide from other sources",0,0,0,0,,2019,9999,"2018-04-12 00:00:00","Iris Institute",,,
"X474","Accidental poisoning by carbon monoxide from unspecified sources",0,0,0,0,,2019,9999,"2018-04-12 00:00:00","Iris Institute",,,
"X478","Accidental poisoning by other specified gases and vapours",0,0,0,0,,2019,9999,"2018-04-12 00:00:00","Iris Institute",,,
"X479","Accidental poisoning by unspecified gases and vapours",0,0,0,0,,2019,9999,"2018-04-12 00:00:00","Iris Institute",,,
"X48","Accidental poisoning by and exposure to pesticides",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"X49","Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"X50","Overexertion and strenuous or repetitive movements",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"X51","Travel and motion",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"X52","Prolonged stay in weightless environment",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"X53","Lack of food",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"X54","Lack of water",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"X57","Unspecified privation",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"X58","Exposure to other specified factors",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"X590","Exposure to unspecified factor causing fracture",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"X599","Exposure to unspecified factor causing other and unspecified injury",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"X60","Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"X61","Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"X62","Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"X63","Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"X64","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"X65","Intentional self-poisoning by and exposure to alcohol",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"X66","Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"X670","Intentional self-poisoning by and exposure to carbon monoxide from combustion engine exhaust",0,0,0,0,,2019,9999,"2018-04-12 00:00:00","Iris Institute",,,
"X671","Intentional self-poisoning by and exposure to carbon monoxide from utility gas",0,0,0,0,,2019,9999,"2018-04-12 00:00:00","Iris Institute",,,
"X672","Intentional self-poisoning by and exposure to carbon monoxide from other domestic fuels",0,0,0,0,,2019,9999,"2018-04-12 00:00:00","Iris Institute",,,
"X673","Intentional self-poisoning by and exposure to carbon monoxide from other sources",0,0,0,0,,2019,9999,"2018-04-12 00:00:00","Iris Institute",,,
"X674","Intentional self-poisoning by carbon monoxide from unspecified sources",0,0,0,0,,2019,9999,"2018-04-12 00:00:00","Iris Institute",,,
"X678","Intentional self-poisoning by other specified gases and vapours",0,0,0,0,,2019,9999,"2018-04-12 00:00:00","Iris Institute",,,
"X679","Intentional self-poisoning by unspecified gases and vapours",0,0,0,0,,2019,9999,"2018-04-12 00:00:00","Iris Institute",,,
"X68","Intentional self-poisoning by and exposure to pesticides",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"X69","Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"X70","Intentional self-harm by hanging, strangulation and suffocation",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"X71","Intentional self-harm by drowning and submersion",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"X72","Intentional self-harm by handgun discharge",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"X73","Intentional self-harm by rifle, shotgun and larger firearm discharge",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"X74","Intentional self-harm by other and unspecified firearm discharge",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"X75","Intentional self-harm by explosive material",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"X76","Intentional self-harm by smoke, fire and flames",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"X77","Intentional self-harm by steam, hot vapours and hot objects",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"X78","Intentional self-harm by sharp object",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"X79","Intentional self-harm by blunt object",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"X80","Intentional self-harm by jumping from a high place",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"X81","Intentional self-harm by jumping or lying before moving object",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"X82","Intentional self-harm by crashing of motor vehicle",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"X83","Intentional self-harm by other specified means",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"X84","Intentional self-harm by unspecified means",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"X85","Assault by drugs, medicaments and biological substances",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"X86","Assault by corrosive substance",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"X87","Assault by pesticides",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"X880","Assault by carbon monoxide from combustion engine exhaust",0,0,0,0,,2019,9999,"2018-04-12 00:00:00","Iris Institute",,,
"X881","Assault by carbon monoxide from utility gas",0,0,0,0,,2019,9999,"2018-04-12 00:00:00","Iris Institute",,,
"X882","Assault by carbon monoxide from other domestic fuels",0,0,0,0,,2019,9999,"2018-04-12 00:00:00","Iris Institute",,,
"X883","Assault by carbon monoxide from other sources",0,0,0,0,,2019,9999,"2018-04-12 00:00:00","Iris Institute",,,
"X884","Assault by carbon monoxide from unspecified sources",0,0,0,0,,2019,9999,"2018-04-12 00:00:00","Iris Institute",,,
"X888","Assault by other specified gases and vapours",0,0,0,0,,2019,9999,"2018-04-12 00:00:00","Iris Institute",,,
"X889","Assault by unspecified gases and vapours",0,0,0,0,,2019,9999,"2018-04-12 00:00:00","Iris Institute",,,
"X89","Assault by other specified chemicals and noxious substances",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"X90","Assault by unspecified chemical or noxious substance",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"X91","Assault by hanging, strangulation and suffocation",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"X92","Assault by drowning and submersion",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"X93","Assault by handgun discharge",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"X94","Assault by rifle, shotgun and larger firearm discharge",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"X95","Assault by other and unspecified firearm discharge",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"X96","Assault by explosive material",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"X97","Assault by smoke, fire and flames",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"X98","Assault by steam, hot vapours and hot objects",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"X99","Assault by sharp object",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"Y00","Assault by blunt object",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"Y01","Assault by pushing from high place",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"Y02","Assault by pushing or placing victim before moving object",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"Y03","Assault by crashing of motor vehicle",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"Y04","Assault by bodily force",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"Y05","Sexual assault by bodily force",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"Y060","By spouse or partner",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"Y061","By parent",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"Y062","By acquaintance or friend",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"Y068","By other specified persons",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"Y069","By unspecified person",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"Y070","By spouse or partner",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"Y071","By parent",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"Y072","By acquaintance or friend",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"Y073","By official authorities",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"Y078","By other specified persons",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"Y079","By unspecified person",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"Y08","Assault by other specified means",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"Y09","Assault by unspecified means",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"Y10","Poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics, undetermined intent",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"Y11","Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified, undetermined intent",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"Y12","Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"Y13","Poisoning by and exposure to other drugs acting on the autonomic nervous system, undetermined intent",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"Y14","Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"Y15","Poisoning by and exposure to alcohol, undetermined intent",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"Y16","Poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours, undetermined intent",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"Y170","Poisoning by and exposure to carbon monoxide from combustion engine exhaust",0,0,0,0,,2019,9999,"2018-04-12 00:00:00","Iris Institute",,,
"Y171","Poisoning by and exposure to carbon monoxide from utility gas",0,0,0,0,,2019,9999,"2018-04-12 00:00:00","Iris Institute",,,
"Y172","Poisoning by and exposure to carbon monoxide from other domestic fuels",0,0,0,0,,2019,9999,"2018-04-12 00:00:00","Iris Institute",,,
"Y173","Poisoning by and exposure to carbon monoxide from other sources",0,0,0,0,,2019,9999,"2018-04-12 00:00:00","Iris Institute",,,
"Y174","Poisoning by and exposure to carbon monoxide from unspecified sources",0,0,0,0,,2019,9999,"2018-04-12 00:00:00","Iris Institute",,,
"Y178","Poisoning by and exposure to other specified gases and vapours",0,0,0,0,,2019,9999,"2018-04-12 00:00:00","Iris Institute",,,
"Y179","Poisoning by and exposure to unspecified gases and vapours",0,0,0,0,,2019,9999,"2018-04-12 00:00:00","Iris Institute",,,
"Y18","Poisoning by and exposure to pesticides, undetermined intent",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"Y19","Poisoning by and exposure to other and unspecified chemicals and noxious substances, undetermined intent",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"Y20","Hanging, strangulation and suffocation, undetermined intent",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"Y21","Drowning and submersion, undetermined intent",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"Y22","Handgun discharge, undetermined intent",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"Y23","Rifle, shotgun and larger firearm discharge, undetermined intent",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"Y24","Other and unspecified firearm discharge, undetermined intent",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"Y25","Contact with explosive material, undetermined intent",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"Y26","Exposure to smoke, fire and flames, undetermined intent",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"Y27","Contact with steam, hot vapours and hot objects, undetermined intent",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
"Y28","Contact with sharp object, undetermined intent",0,1,1,0,,2010,9999,"2018-09-18 00:00:00","Iris Institute",,,"AffByDur added 2008-12-16"
